t_us,ch1,ch2,ch3,ch4,pc_time,label
381528162,1448,904,1125,1309,1770289252.516129,left
381532162,1369,794,980,1192,1770289252.5200288,left
381536163,1377,869,1070,1234,1770289252.5240371,left
381540163,1398,885,1101,1268,1770289252.5284312,left
381544164,1452,910,1128,1311,1770289252.5321422,left
381548162,1399,821,1018,1218,1770289252.536086,left
381552162,1388,860,1058,1226,1770289252.54008,left
381556163,1393,874,1082,1249,1770289252.544123,left
381560163,1447,916,1128,1307,1770289252.548052,left
381564164,1410,839,1037,1229,1770289252.552117,left
381568162,1376,840,1030,1212,1770289252.5561442,left
381572162,1379,865,1074,1240,1770289252.560113,left
381576163,1440,920,1135,1309,1770289252.564115,left
381580164,1423,856,1066,1253,1770289252.568096,left
381584162,1371,816,1007,1200,1770289252.572115,left
381588162,1371,859,1061,1224,1770289252.57614,left
381592162,1416,906,1123,1293,1770289252.580148,left
381596163,1425,878,1098,1284,1770289252.584225,left
381600164,1356,800,989,1194,1770289252.5881011,left
381604164,1368,862,1064,1226,1770289252.592184,left
381608162,1408,895,1117,1285,1770289252.5962398,left
381612163,1439,896,1114,1305,1770289252.6002162,left
381616164,1353,785,971,1183,1770289252.6041331,left
381620164,1370,869,1074,1229,1770289252.6082351,left
381624162,1405,889,1111,1274,1770289252.612242,left
381628163,1449,903,1122,1304,1770289252.616189,left
381632163,1360,787,974,1181,1770289252.6202009,left
381636164,1372,870,1073,1237,1770289252.62428,left
381640164,1405,885,1111,1274,1770289252.628408,left
381644162,1455,907,1130,1315,1770289252.63236,left
381648162,1393,814,1004,1215,1770289252.636389,left
381652163,1386,863,1058,1228,1770289252.6404,left
381656164,1396,877,1089,1255,1770289252.644397,left
381660164,1445,912,1133,1309,1770289252.648575,left
381664162,1404,834,1034,1228,1770289252.652452,left
381668162,1379,847,1044,1215,1770289252.656391,left
381672163,1380,869,1079,1244,1770289252.660484,left
381676164,1444,921,1136,1313,1770289252.6644568,left
381680164,1423,849,1058,1249,1770289252.6684318,left
381684162,1375,821,1015,1202,1770289252.6724532,left
381688162,1380,864,1072,1230,1770289252.676455,left
381692163,1423,913,1128,1302,1770289252.6804302,left
381696164,1426,873,1088,1277,1770289252.684481,left
381700162,1363,805,993,1197,1770289252.688355,left
381704162,1369,863,1064,1226,1770289252.6924632,left
381708162,1407,898,1118,1290,1770289252.696479,left
381712163,1434,891,1117,1302,1770289252.700427,left
381716164,1358,792,978,1190,1770289252.704393,left
381720164,1372,864,1065,1226,1770289252.708436,left
381724162,1408,891,1113,1277,1770289252.712401,left
381728162,1449,899,1119,1306,1770289252.71639,left
381732163,1356,781,961,1172,1770289252.7204092,left
381736164,1372,873,1078,1234,1770289252.724515,left
381740164,1404,887,1111,1275,1770289252.7285068,left
381744162,1454,906,1125,1309,1770289252.732467,left
381748163,1381,806,993,1200,1770289252.736471,left
381752163,1383,862,1064,1225,1770289252.740522,left
381756164,1397,880,1097,1260,1770289252.74454,left
381760162,1445,909,1129,1311,1770289252.748536,left
381764162,1402,829,1026,1225,1770289252.752534,left
381768163,1383,852,1051,1221,1770289252.756576,left
381772163,1390,873,1081,1247,1770289252.760569,left
381776164,1446,919,1135,1309,1770289252.7645922,left
381780162,1414,844,1051,1243,1770289252.7686012,left
381784163,1377,833,1022,1208,1770289252.772546,left
381788163,1379,864,1073,1237,1770289252.776604,left
381792163,1436,918,1134,1306,1770289252.7805078,left
381796164,1426,865,1082,1270,1770289252.7844841,left
381800162,1370,810,998,1202,1770289252.788427,left
381804162,1375,861,1062,1226,1770289252.792604,left
381808163,1414,902,1120,1293,1770289252.796588,left
381812164,1432,888,1113,1294,1770289252.800601,left
381816162,1358,795,988,1190,1770289252.804497,left
381820162,1370,864,1066,1227,1770289252.808567,left
381824163,1408,892,1116,1282,1770289252.812633,left
381828163,1442,901,1119,1299,1770289252.8166049,left
381832164,1350,778,957,1166,1770289252.820545,left
381836164,1366,876,1080,1238,1770289252.824639,left
381840162,1406,890,1113,1279,1770289252.828644,left
381844163,1450,904,1123,1308,1770289252.832628,left
381848163,1375,795,976,1193,1770289252.836552,left
381852164,1376,863,1062,1225,1770289252.84069,left
381856162,1394,880,1097,1262,1770289252.844664,left
381860162,1442,908,1126,1310,1770289252.84864,left
381864163,1394,823,1020,1221,1770289252.852694,left
381868163,1385,858,1058,1225,1770289252.856666,left
381872164,1392,874,1083,1249,1770289252.8607628,left
381876162,1445,916,1129,1307,1770289252.864702,left
381880162,1410,841,1047,1233,1770289252.8686972,left
381884163,1380,837,1039,1212,1770289252.872693,left
381888163,1381,866,1077,1241,1770289252.876736,left
381892164,1442,921,1137,1313,1770289252.880705,left
381896162,1424,858,1069,1260,1770289252.884659,left
381900162,1374,814,1000,1201,1770289252.888702,left
381904163,1373,860,1060,1225,1770289252.892756,left
381908163,1416,907,1123,1292,1770289252.896756,left
381912164,1428,881,1105,1290,1770289252.900739,left
381916162,1359,800,990,1191,1770289252.9046452,left
381920162,1370,862,1064,1225,1770289252.908694,left
381924163,1408,893,1116,1284,1770289252.912758,left
381928163,1440,897,1117,1306,1770289252.916579,left
381932164,1352,782,963,1176,1770289252.9205592,left
381936162,1371,874,1077,1238,1770289252.924665,left
381940162,1410,894,1115,1286,1770289252.928648,left
381944163,1446,903,1123,1309,1770289252.932641,left
381948164,1364,790,976,1189,1770289252.936594,left
381952164,1378,872,1073,1237,1770289252.940747,left
381956162,1406,885,1106,1274,1770289252.944799,left
381960162,1456,908,1127,1314,1770289252.9487748,left
381964163,1394,816,1013,1221,1770289252.9527621,left
381968164,1389,861,1059,1230,1770289252.9567518,left
381972162,1394,876,1088,1256,1770289252.960802,left
381976162,1447,914,1126,1309,1770289252.9647648,left
381980163,1408,837,1035,1228,1770289252.9688268,left
381984164,1378,844,1042,1215,1770289252.9727921,left
381988164,1380,867,1077,1244,1770289252.976821,left
381992162,1444,922,1137,1314,1770289252.9807968,left
381996163,1425,852,1061,1252,1770289252.9848142,left
382000163,1373,821,1013,1202,1770289252.988801,left
382004164,1378,864,1071,1226,1770289252.992903,left
382008164,1422,909,1130,1299,1770289252.99689,left
382012162,1431,875,1095,1281,1770289253.0009012,left
382016162,1360,801,990,1196,1770289253.004677,left
382020163,1369,862,1064,1227,1770289253.0088089,left
382024164,1409,895,1117,1286,1770289253.012892,left
382028164,1436,894,1119,1303,1770289253.0168571,left
382032162,1357,790,975,1185,1770289253.020751,left
382036162,1372,866,1072,1228,1770289253.0248692,left
382040163,1405,891,1116,1284,1770289253.028865,left
382044164,1442,902,1123,1307,1770289253.032885,left
382048164,1355,784,970,1177,1770289253.036769,left
382052162,1372,871,1077,1237,1770289253.040837,left
382056162,1406,885,1109,1275,1770289253.044939,left
382060163,1455,906,1128,1315,1770289253.048877,left
382064164,1389,807,997,1210,1770289253.052825,left
382068162,1386,863,1063,1227,1770289253.056869,left
382072162,1396,880,1096,1259,1770289253.0609322,left
382076162,1447,911,1129,1312,1770289253.064906,left
382080163,1407,832,1032,1229,1770289253.068958,left
382084164,1383,850,1052,1221,1770289253.0729,left
382088164,1388,872,1080,1246,1770289253.077007,left
382092162,1448,920,1134,1309,1770289253.080941,left
382096162,1417,846,1051,1244,1770289253.084964,left
382100163,1376,827,1017,1203,1770289253.0889559,left
382104164,1377,862,1064,1225,1770289253.093166,right
382108164,1424,915,1128,1301,1770289253.0969942,right
382112162,1423,869,1085,1272,1770289253.100964,right
382116163,1366,805,992,1196,1770289253.1048708,right
382120163,1368,860,1061,1223,1770289253.109013,right
382124164,1408,900,1119,1290,1770289253.113008,right
382128162,1432,891,1115,1296,1770289253.1169028,right
382132162,1359,794,979,1190,1770289253.120903,right
382136162,1372,864,1066,1226,1770289253.124901,right
382140163,1407,890,1115,1282,1770289253.129034,right
382144164,1443,897,1119,1306,1770289253.132994,right
382148162,1351,778,961,1172,1770289253.1369112,right
382152162,1368,877,1081,1239,1770289253.141027,right
382156163,1408,890,1113,1279,1770289253.144916,right
382160163,1452,906,1127,1310,1770289253.148911,right
382164164,1378,802,991,1195,1770289253.152927,right
382168162,1377,864,1068,1232,1770289253.156988,right
382172163,1398,881,1099,1266,1770289253.161037,right
382176163,1452,909,1128,1311,1770289253.16506,right
382180164,1403,827,1023,1224,1770289253.169034,right
382184162,1390,855,1053,1223,1770289253.1730409,right
382188162,1394,873,1082,1248,1770289253.177064,right
382192163,1448,917,1131,1307,1770289253.181107,right
382196163,1413,842,1050,1239,1770289253.185076,right
382200164,1380,835,1026,1210,1770289253.189033,right
382204162,1380,867,1075,1240,1770289253.193141,right
382208162,1437,920,1135,1307,1770289253.197115,right
382212163,1422,861,1072,1268,1770289253.201071,right
382216163,1374,813,1002,1203,1770289253.205101,right
382220164,1376,864,1065,1226,1770289253.209188,right
382224162,1416,906,1123,1291,1770289253.2131891,right
382228162,1430,885,1103,1289,1770289253.21721,right
382232163,1357,797,988,1189,1770289253.2209768,right
382236163,1369,864,1068,1225,1770289253.22518,right
382240164,1407,891,1115,1282,1770289253.229183,right
382244162,1442,898,1117,1305,1770289253.2331588,right
382248162,1350,781,964,1173,1770289253.237041,right
382252163,1371,874,1079,1237,1770289253.241194,right
382256163,1409,891,1114,1284,1770289253.245215,right
382260164,1445,904,1124,1309,1770289253.249237,right
382264162,1367,793,978,1192,1770289253.253083,right
382268162,1375,864,1071,1233,1770289253.2572129,right
382272163,1398,883,1102,1268,1770289253.2612212,right
382276163,1451,909,1127,1309,1770289253.265188,right
382280164,1395,819,1017,1218,1770289253.2691998,right
382284162,1386,859,1062,1226,1770289253.273189,right
382288162,1392,874,1083,1249,1770289253.277214,right
382292163,1446,915,1126,1309,1770289253.2812212,right
382296163,1410,840,1037,1229,1770289253.285214,right
382300164,1376,841,1031,1212,1770289253.289259,right
382304162,1379,867,1077,1241,1770289253.29329,right
382308162,1442,922,1138,1313,1770289253.297207,right
382312163,1426,856,1068,1253,1770289253.301255,right
382316164,1373,814,1003,1199,1770289253.3052108,right
382320162,1370,859,1061,1223,1770289253.309191,right
382324162,1415,907,1125,1293,1770289253.3132532,right
382328162,1420,878,1097,1283,1770289253.3172622,right
382332163,1354,800,989,1195,1770289253.3212218,right
382336163,1366,863,1065,1226,1770289253.325242,right
382340162,1407,894,1116,1285,1770289253.32928,right
382344162,1439,897,1113,1305,1770289253.333261,right
382348163,1354,787,974,1184,1770289253.337179,right
382352163,1372,869,1073,1237,1770289253.3412411,right
382356164,1411,892,1112,1279,1770289253.3453,right
382360162,1451,905,1124,1308,1770289253.349267,right
382364163,1363,787,974,1182,1770289253.353228,right
382368162,1375,868,1075,1235,1770289253.357277,right
382372164,1404,886,1103,1271,1770289253.3613,right
382376164,1454,909,1126,1309,1770289253.365275,right
382380162,1391,812,1004,1214,1770289253.369291,right
382384162,1385,863,1063,1227,1770289253.3732622,right
382388163,1395,878,1089,1257,1770289253.3773298,right
382392164,1447,912,1125,1309,1770289253.3813,right
382396164,1407,835,1033,1226,1770289253.385334,right
382400162,1381,849,1049,1216,1770289253.389295,right
382404162,1385,869,1079,1245,1770289253.393325,right
382408163,1447,921,1137,1313,1770289253.3973298,right
382412164,1424,848,1060,1250,1770289253.401379,right
382416164,1380,826,1017,1203,1770289253.405347,right
382420162,1382,865,1070,1231,1770289253.4093719,right
382424162,1428,914,1128,1304,1770289253.413357,right
382428163,1428,873,1087,1276,1770289253.417394,right
382432164,1364,805,991,1196,1770289253.42114,right
382436162,1369,863,1064,1226,1770289253.425272,right
382440162,1407,898,1118,1289,1770289253.4293098,right
382444162,1434,893,1117,1302,1770289253.433367,right
382448163,1356,792,978,1189,1770289253.437278,right
382452164,1372,865,1068,1227,1770289253.441398,right
382456164,1408,889,1112,1276,1770289253.445405,right
382460162,1450,901,1120,1307,1770289253.449425,right
382464162,1355,783,961,1172,1770289253.453311,right
382468163,1374,873,1079,1238,1770289253.4573498,right
382472164,1408,886,1111,1276,1770289253.4614248,right
382476164,1455,905,1126,1311,1770289253.4653618,right
382480162,1383,804,993,1205,1770289253.469325,right
382484162,1384,864,1067,1230,1770289253.473419,right
382488163,1397,881,1098,1264,1770289253.477359,right
382492164,1448,911,1127,1311,1770289253.481302,right
382496162,1405,829,1027,1225,1770289253.485311,right
382500162,1383,854,1051,1221,1770289253.489294,right
382504163,1390,872,1080,1247,1770289253.493286,right
382508163,1446,919,1133,1309,1770289253.4973178,right
382512164,1415,845,1051,1244,1770289253.501257,right
382516162,1377,833,1021,1207,1770289253.5053692,right
382520163,1379,863,1068,1233,1770289253.509351,right
382524163,1433,917,1130,1303,1770289253.513443,right
382528163,1425,867,1077,1268,1770289253.517497,right
382532164,1371,810,997,1201,1770289253.521379,right
382536162,1375,860,1062,1225,1770289253.525463,right
382540163,1414,904,1121,1293,1770289253.5294678,right
382544163,1433,888,1112,1293,1770289253.5334651,right
382548164,1358,795,989,1190,1770289253.5374238,right
382552164,1371,863,1067,1227,1770289253.5414689,right
382556162,1408,892,1114,1278,1770289253.545533,right
382560163,1443,898,1117,1304,1770289253.549474,right
382564163,1350,778,959,1169,1770289253.553419,right
382568164,1370,874,1080,1238,1770289253.557526,right
382572162,1408,889,1114,1279,1770289253.561532,right
382576162,1451,905,1124,1308,1770289253.565514,right
382580163,1376,799,985,1193,1770289253.569456,right
382584163,1376,865,1071,1226,1770289253.573497,right
382588164,1395,881,1100,1264,1770289253.577625,right
382592162,1447,907,1129,1310,1770289253.5815291,right
382596162,1399,824,1020,1223,1770289253.5855749,right
382600163,1387,858,1055,1224,1770289253.58955,right
382604163,1393,874,1082,1248,1770289253.59359,right
382608164,1447,917,1127,1310,1770289253.597554,right
382612162,1413,842,1039,1231,1770289253.6015801,right
382616162,1376,836,1036,1209,1770289253.605559,right
382620163,1379,866,1076,1239,1770289253.609607,right
382624163,1439,920,1135,1308,1770289253.6135948,right
382628164,1425,858,1070,1259,1770289253.617623,right
382632162,1373,815,999,1199,1770289253.621509,right
382636162,1369,860,1061,1224,1770289253.625566,right
382640163,1414,905,1123,1292,1770289253.6295948,right
382644163,1427,882,1103,1288,1770289253.633607,right
382648164,1356,799,987,1191,1770289253.637546,right
382652162,1367,864,1066,1225,1770289253.6416142,right
382656162,1407,893,1115,1284,1770289253.645659,right
382660163,1439,897,1120,1308,1770289253.6496289,right
382664163,1351,780,966,1175,1770289253.653573,right
382668164,1373,872,1078,1237,1770289253.6576278,right
382672162,1411,891,1114,1280,1770289253.661664,right
382676162,1446,904,1123,1307,1770289253.665638,right
382680163,1363,790,977,1189,1770289253.66958,right
382684163,1376,868,1073,1237,1770289253.6736681,right
382688162,1405,886,1103,1270,1770289253.677695,right
382692162,1455,908,1128,1311,1770289253.681657,right
382696162,1394,817,1014,1217,1770289253.685733,right
382700163,1388,861,1058,1227,1770289253.689712,right
382704164,1394,876,1089,1255,1770289253.693727,right
382708162,1447,914,1126,1311,1770289253.697709,right
382712162,1410,837,1035,1229,1770289253.701696,right
382716163,1380,843,1041,1214,1770289253.705715,right
