t_us,ch1,ch2,ch3,ch4,pc_time,label
430164162,1376,872,1074,1236,1770289301.211102,left
430168162,1405,885,1102,1270,1770289301.2150779,left
430172163,1456,909,1127,1310,1770289301.2190762,left
430176164,1393,817,1014,1216,1770289301.2230442,left
430180162,1388,860,1062,1227,1770289301.227096,left
430184162,1394,875,1089,1255,1770289301.231075,left
430188163,1447,914,1128,1311,1770289301.235147,left
430192164,1410,836,1036,1229,1770289301.2391171,left
430196164,1378,845,1033,1210,1770289301.2431428,left
430200162,1379,866,1072,1240,1770289301.247149,left
430204163,1440,921,1135,1308,1770289301.2510989,left
430208163,1420,854,1063,1251,1770289301.255132,left
430212164,1370,818,1013,1203,1770289301.2591271,left
430216164,1375,859,1063,1226,1770289301.263154,left
430220162,1419,912,1126,1299,1770289301.267114,left
430224162,1432,876,1095,1282,1770289301.271142,left
430228163,1360,801,990,1196,1770289301.275071,left
430232164,1369,863,1065,1227,1770289301.2792058,left
430236164,1410,896,1111,1283,1770289301.283159,left
430240162,1441,897,1116,1304,1770289301.28719,left
430244162,1358,789,976,1189,1770289301.2911098,left
430248163,1374,867,1073,1235,1770289301.2951958,left
430252164,1412,892,1113,1285,1770289301.299128,left
430256164,1448,903,1124,1309,1770289301.303196,left
430260162,1361,784,967,1178,1770289301.307078,left
430264162,1375,870,1075,1234,1770289301.3112571,left
430268163,1404,885,1103,1271,1770289301.315233,left
430272164,1454,908,1127,1309,1770289301.319214,left
430276162,1386,808,997,1210,1770289301.3230999,left
430280162,1382,865,1064,1228,1770289301.3272069,left
430284162,1396,879,1092,1259,1770289301.331182,left
430288163,1447,911,1120,1309,1770289301.3352242,left
430292164,1406,831,1030,1230,1770289301.339197,left
430296164,1385,851,1049,1221,1770289301.343256,left
430300162,1390,871,1080,1246,1770289301.347129,left
430304162,1449,921,1135,1311,1770289301.351237,left
430308163,1418,847,1054,1244,1770289301.355256,left
430312164,1372,824,1016,1202,1770289301.359252,left
430316164,1375,860,1062,1225,1770289301.363266,left
430320162,1422,915,1128,1301,1770289301.367247,left
430324163,1423,869,1086,1273,1770289301.371263,left
430328163,1366,806,994,1196,1770289301.375176,left
430332164,1368,861,1061,1225,1770289301.3792799,left
430336162,1408,899,1118,1289,1770289301.383272,left
430340162,1432,891,1115,1302,1770289301.3873038,left
430344163,1359,794,979,1192,1770289301.3911529,left
430348163,1373,864,1065,1227,1770289301.395317,left
430352164,1407,890,1114,1277,1770289301.3992991,left
430356162,1446,900,1120,1307,1770289301.4033248,left
430360163,1352,778,960,1171,1770289301.407246,left
430364162,1369,875,1080,1238,1770289301.411343,left
430368163,1407,889,1113,1278,1770289301.4153259,left
430372164,1455,906,1126,1309,1770289301.419258,left
430376162,1379,803,990,1195,1770289301.423145,left
430380162,1375,860,1060,1224,1770289301.427219,left
430384163,1393,878,1091,1259,1770289301.4313118,left
430388164,1441,909,1126,1305,1770289301.435492,left
430392162,1395,825,1023,1222,1770289301.439373,left
430396162,1382,854,1055,1222,1770289301.443371,left
430400163,1389,874,1082,1247,1770289301.447326,left
430404163,1445,918,1131,1308,1770289301.451357,left
430408164,1411,842,1049,1239,1770289301.455374,left
430412162,1379,836,1029,1211,1770289301.459326,left
430416162,1380,865,1074,1237,1770289301.463397,left
430420163,1437,918,1134,1306,1770289301.467408,down
430424163,1426,861,1072,1268,1770289301.471346,down
430428164,1376,818,1004,1203,1770289301.4753861,down
430432162,1377,864,1069,1226,1770289301.479438,down
430436162,1416,905,1122,1294,1770289301.483404,down
430440163,1431,885,1104,1292,1770289301.4874399,down
430444163,1360,798,986,1190,1770289301.491261,down
430448164,1371,862,1063,1225,1770289301.4954398,down
430452162,1408,893,1113,1277,1770289301.499319,down
430456162,1448,899,1119,1303,1770289301.503361,down
430460163,1351,779,963,1173,1770289301.5073159,down
430464163,1370,873,1080,1239,1770289301.511437,down
430468164,1409,891,1114,1284,1770289301.515424,down
430472162,1446,903,1122,1309,1770289301.51943,down
430476162,1366,791,978,1191,1770289301.523306,down
430480163,1376,870,1070,1228,1770289301.527446,down
430484163,1395,883,1101,1267,1770289301.5314171,down
430488164,1449,910,1127,1311,1770289301.5355022,down
430492162,1392,819,1015,1217,1770289301.539475,down
430496162,1385,859,1062,1227,1770289301.5435011,down
430500163,1393,874,1084,1249,1770289301.547491,down
430504163,1447,916,1127,1306,1770289301.55146,down
430508164,1408,837,1037,1228,1770289301.555509,down
430512162,1376,842,1039,1212,1770289301.559492,down
430516162,1379,867,1077,1243,1770289301.5635068,down
430520163,1443,921,1136,1313,1770289301.567461,down
430524164,1426,853,1067,1253,1770289301.571511,down
430528162,1375,818,1009,1204,1770289301.5754821,down
430532162,1376,863,1061,1226,1770289301.5795531,down
430536162,1420,911,1119,1292,1770289301.583528,down
430540163,1422,878,1094,1280,1770289301.58755,down
430544164,1355,801,990,1191,1770289301.5914292,down
430548164,1363,863,1065,1223,1770289301.595574,down
430552162,1407,894,1116,1284,1770289301.5995479,down
430556163,1437,896,1118,1305,1770289301.6035688,down
430560164,1354,787,972,1182,1770289301.607431,down
430564164,1370,866,1071,1230,1770289301.611583,down
430568162,1404,888,1111,1281,1770289301.615576,down
430572163,1447,902,1121,1309,1770289301.6195881,down
430576163,1360,786,974,1179,1770289301.6234949,down
430580164,1373,870,1075,1238,1770289301.6276119,down
430584164,1404,884,1112,1275,1770289301.631625,down
430588162,1454,909,1130,1314,1770289301.635623,down
430592162,1390,810,1001,1214,1770289301.63999,down
430596163,1387,864,1061,1229,1770289301.643648,down
430600164,1397,877,1089,1257,1770289301.64767,down
430604164,1448,912,1124,1308,1770289301.651618,down
430608162,1407,833,1033,1229,1770289301.655639,down
430612162,1381,848,1048,1217,1770289301.659617,down
430616163,1386,869,1079,1244,1770289301.6636758,down
430620164,1446,921,1135,1309,1770289301.667658,down
430624164,1416,847,1054,1244,1770289301.6718879,down
430628162,1370,824,1015,1201,1770289301.675717,down
430632162,1374,859,1063,1225,1770289301.6797252,down
430636163,1422,911,1121,1297,1770289301.683674,down
430640164,1424,869,1084,1272,1770289301.687668,down
430644162,1365,806,992,1195,1770289301.691537,down
430648162,1369,860,1062,1225,1770289301.6956952,down
430652162,1408,898,1118,1289,1770289301.699647,down
430656163,1433,891,1119,1302,1770289301.70367,down
430660164,1359,793,980,1189,1770289301.707577,down
430664164,1371,865,1071,1227,1770289301.711615,down
430668162,1407,891,1113,1276,1770289301.715528,down
430672162,1451,901,1121,1306,1770289301.719601,down
430676163,1355,779,961,1171,1770289301.7235498,down
430680164,1373,874,1079,1240,1770289301.727752,down
430684164,1407,888,1111,1277,1770289301.73169,down
430688162,1457,906,1126,1308,1770289301.7357109,down
430692163,1379,802,991,1201,1770289301.739624,down
430696163,1379,863,1065,1227,1770289301.7437608,down
430700164,1395,882,1098,1261,1770289301.747745,down
430704162,1443,911,1128,1309,1770289301.7517781,down
430708162,1398,829,1024,1223,1770289301.755764,down
430712163,1382,854,1054,1222,1770289301.759763,down
430716163,1389,872,1082,1248,1770289301.76376,down
430720164,1446,919,1134,1309,1770289301.767763,down
430724162,1413,843,1049,1241,1770289301.7717938,down
430728163,1379,834,1027,1210,1770289301.775771,down
430732163,1379,864,1074,1237,1770289301.7797918,down
430736163,1436,919,1136,1309,1770289301.783871,down
430740164,1424,863,1073,1263,1770289301.7877948,down
430744162,1370,812,999,1200,1770289301.791702,down
430748162,1374,860,1062,1225,1770289301.795883,down
430752163,1414,905,1121,1294,1770289301.799862,down
430756164,1431,887,1104,1293,1770289301.803896,down
430760162,1359,796,987,1195,1770289301.807713,down
430764162,1369,863,1065,1227,1770289301.811883,down
430768163,1409,893,1114,1279,1770289301.815893,down
430772163,1444,897,1119,1305,1770289301.819915,down
430776164,1349,775,961,1173,1770289301.823763,down
430780164,1369,875,1082,1240,1770289301.827904,down
430784162,1409,892,1115,1284,1770289301.831872,down
430788163,1449,905,1123,1311,1770289301.8358998,down
430792163,1372,792,978,1192,1770289301.8397481,down
430796164,1376,866,1071,1233,1770289301.843939,down
430800162,1399,883,1101,1268,1770289301.847889,down
430804162,1453,911,1127,1311,1770289301.851892,down
430808163,1399,821,1018,1221,1770289301.855896,down
430812163,1391,859,1058,1227,1770289301.859929,down
430816164,1395,875,1084,1251,1770289301.8638878,down
430820162,1448,914,1128,1308,1770289301.8679008,down
430824162,1413,838,1045,1232,1770289301.8719192,down
430828163,1382,841,1038,1213,1770289301.875905,down
430832163,1382,871,1078,1243,1770289301.879918,down
430836164,1443,922,1136,1313,1770289301.883931,down
430840162,1425,855,1068,1257,1770289301.887933,down
430844162,1373,816,1008,1203,1770289301.891943,down
430848163,1376,859,1063,1226,1770289301.895941,down
430852163,1418,910,1120,1293,1770289301.8999412,down
430856164,1426,881,1100,1284,1770289301.9039528,down
430860162,1359,801,991,1196,1770289301.907906,down
430864162,1368,862,1065,1226,1770289301.911983,down
430868163,1409,894,1117,1284,1770289301.9159412,down
430872163,1439,897,1119,1305,1770289301.919849,down
430876164,1354,785,971,1183,1770289301.923766,down
430880162,1371,869,1074,1235,1770289301.9278011,down
430884162,1408,889,1111,1277,1770289301.9318569,down
430888163,1449,902,1124,1306,1770289301.9359229,down
430892164,1362,788,975,1181,1770289301.939788,down
430896164,1373,867,1073,1235,1770289301.943889,down
430900162,1403,884,1103,1270,1770289301.9479659,down
430904162,1454,907,1128,1312,1770289301.9520462,down
430908163,1392,813,1004,1214,1770289301.955963,down
430912164,1384,865,1064,1228,1770289301.959986,down
430916162,1396,878,1092,1259,1770289301.964,down
430920162,1447,914,1127,1309,1770289301.9679859,down
430924163,1410,835,1033,1229,1770289301.9719958,down
430928164,1381,846,1043,1217,1770289301.9760242,down
430932164,1386,870,1078,1244,1770289301.980012,down
430936162,1447,923,1136,1312,1770289301.984016,down
430940163,1424,849,1060,1250,1770289301.98803,down
430944163,1378,825,1016,1202,1770289301.991999,down
430948164,1380,866,1066,1225,1770289301.9962099,down
430952164,1423,912,1126,1300,1770289302.000088,down
430956162,1426,873,1089,1275,1770289302.004063,down
430960162,1364,806,993,1196,1770289302.007995,down
430964163,1369,862,1063,1224,1770289302.0121012,down
430968164,1411,896,1113,1285,1770289302.016059,down
430972164,1435,893,1118,1301,1770289302.0200891,down
430976162,1359,792,979,1188,1770289302.0239182,down
430980162,1371,865,1068,1226,1770289302.028076,down
430984163,1407,890,1113,1281,1770289302.0320818,down
430988164,1446,900,1121,1308,1770289302.036111,down
430992164,1355,780,963,1172,1770289302.0399659,down
430996162,1374,872,1079,1238,1770289302.044062,down
431000162,1407,889,1111,1277,1770289302.048118,down
431004163,1455,909,1128,1314,1770289302.052159,down
431008164,1384,805,994,1205,1770289302.056012,down
431012162,1384,863,1060,1227,1770289302.0601249,down
431016162,1397,880,1097,1260,1770289302.0641239,down
431020162,1444,911,1128,1307,1770289302.068118,down
431024163,1399,829,1026,1223,1770289302.072154,down
431028164,1381,853,1052,1220,1770289302.076376,down
431032164,1388,872,1080,1246,1770289302.0801768,down
431036162,1445,921,1133,1310,1770289302.084128,down
431040162,1413,843,1050,1243,1770289302.0881689,down
431044163,1377,832,1026,1204,1770289302.092184,down
431048164,1379,864,1067,1227,1770289302.0961752,down
431052164,1429,916,1129,1304,1770289302.1001868,down
431056162,1423,867,1082,1270,1770289302.104228,down
431060163,1371,809,999,1201,1770289302.1081119,down
431064163,1375,860,1060,1225,1770289302.1122181,down
431068164,1414,901,1119,1291,1770289302.1162,down
431072162,1432,887,1113,1294,1770289302.12022,down
431076162,1359,796,987,1190,1770289302.124105,down
431080162,1370,863,1063,1227,1770289302.1282089,down
431084163,1407,893,1116,1282,1770289302.132223,down
431088164,1442,896,1117,1306,1770289302.136245,down
431092162,1350,778,959,1168,1770289302.140008,down
431096162,1369,875,1082,1240,1770289302.14416,down
431100163,1408,890,1113,1279,1770289302.1482298,down
431104163,1450,904,1122,1308,1770289302.152266,down
431108164,1372,795,980,1192,1770289302.156131,down
431112162,1372,861,1060,1224,1770289302.160276,down
431116163,1391,876,1091,1258,1770289302.1642659,down
431120163,1438,906,1125,1305,1770289302.168242,down
431124164,1385,818,1016,1214,1770289302.1722848,down
431128162,1374,853,1053,1220,1770289302.176268,down
431132162,1383,866,1079,1245,1770289302.180301,down
431136163,1437,914,1127,1306,1770289302.184256,down
431140163,1403,838,1036,1228,1770289302.188309,down
431144164,1366,834,1028,1203,1770289302.192273,down
431148162,1370,858,1063,1224,1770289302.1963542,down
431152162,1426,914,1129,1302,1770289302.2003012,down
431156163,1416,856,1067,1251,1770289302.204298,down
431160163,1365,813,1000,1196,1770289302.2083251,down
431164164,1364,857,1060,1221,1770289302.2123451,down
431168162,1410,905,1122,1291,1770289302.2162728,down
431172162,1424,880,1103,1286,1770289302.22036,down
431176163,1355,798,987,1190,1770289302.224212,down
431180163,1367,863,1064,1224,1770289302.228371,down
431184164,1405,892,1113,1281,1770289302.232339,down
431188162,1443,898,1118,1305,1770289302.236351,down
431192162,1353,781,963,1175,1770289302.240293,down
431196163,1373,872,1078,1238,1770289302.244378,down
431200163,1411,893,1114,1279,1770289302.2483451,down
431204164,1450,904,1122,1307,1770289302.2523808,down
431208162,1364,789,975,1182,1770289302.256311,down
431212162,1373,867,1074,1233,1770289302.260469,down
431216163,1398,881,1101,1269,1770289302.264371,down
431220163,1453,909,1127,1313,1770289302.2683609,down
431224164,1392,815,1005,1214,1770289302.2724109,down
431228162,1386,863,1062,1229,1770289302.276381,down
431232162,1393,876,1088,1257,1770289302.2803872,down
431236163,1447,913,1127,1312,1770289302.284396,down
431240163,1411,835,1035,1229,1770289302.288424,down
431244164,1381,845,1042,1215,1770289302.292429,down
431248162,1380,869,1077,1243,1770289302.296445,down
431252162,1445,923,1137,1314,1770289302.300412,down
431256163,1425,852,1062,1252,1770289302.3044322,down
431260164,1374,819,1009,1206,1770289302.308418,down
431264162,1377,863,1067,1233,1770289302.312429,down
431268162,1424,913,1126,1299,1770289302.31644,down
431272162,1433,876,1094,1282,1770289302.320438,down
431276163,1361,804,991,1196,1770289302.324364,down
431280163,1369,861,1065,1226,1770289302.328497,down
431284162,1409,895,1116,1286,1770289302.332463,down
431288162,1438,897,1119,1304,1770289302.3364842,down
431292163,1360,789,977,1187,1770289302.340332,down
431296163,1374,866,1068,1226,1770289302.344484,down
431300164,1405,890,1113,1281,1770289302.3484612,down
431304162,1449,903,1121,1305,1770289302.352467,down
431308163,1357,782,963,1173,1770289302.356381,down
431312162,1374,871,1075,1235,1770289302.3604841,down
431316164,1404,886,1101,1271,1770289302.3644958,down
431320164,1455,908,1127,1309,1770289302.368535,down
431324162,1383,809,996,1209,1770289302.372371,down
431328162,1384,862,1060,1228,1770289302.376477,down
431332163,1396,879,1089,1257,1770289302.380508,down
431336164,1444,912,1125,1306,1770289302.3844779,down
431340164,1402,832,1032,1227,1770289302.388578,down
431344162,1381,848,1050,1217,1770289302.392496,down
431348162,1385,871,1080,1245,1770289302.396555,down
